site_sys,respvar,cc,no,contrast,est_diff,diff_se,diff_pval
Central_grain,sand,32.48599999999005,31.59999999999004,cc - no,0.886000000000009,0.2994189888987984,0.003372479691358045
Central_silage,sand,29.811000000004515,29.233141149961252,cc - no,0.5778588500432649,0.3346230661085363,0.0853807028252003
East_grain,sand,12.714999999999435,9.837499999999439,cc - no,2.8774999999999964,0.33476060646598405,8.084392476966201e-16
West_grain,sand,30.50625000000557,25.610000000005517,cc - no,4.896250000000051,0.334760606465984,1.0839998423264481e-35
